,MapRefNo,Neighborhood,GrLivArea,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LogSalePrice
1280,905105070,Sawyer,1060,1-STORY 1946 & NEWER ALL STYLES,RL,8246,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,8,1968,2001,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,3,3,2,3,188.0,5,668.0,204.0,1060.0,GasA,Ex,1,SBrkr,1060,0,0,1.0,0.0,1,0,3,1,4,6,8,1,Attchd,1968.0,1,1.0,270.0,3,3,Y,406,90,0,0,0,0,0,5,2010,WD ,Normal,154000,11.944707881395766
946,902305110,OldTown,1566,2-STORY 1945 & OLDER,RM,9600,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,2Story,8,9,1900,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,1,1,0.0,1,0.0,930.0,930.0,GasW,TA,0,SBrkr,930,636,0,0.0,0.0,2,0,3,1,4,7,8,0,Detchd,1930.0,1,1.0,288.0,3,3,Y,54,228,246,0,0,0,0,4,2010,WD ,Abnorml,150000,11.918390573078392
1493,908188150,Edwards,1708,2-STORY PUD - 1946 & NEWER,RM,3363,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,1,1,0.0,1,0.0,976.0,976.0,GasA,Ex,1,SBrkr,976,732,0,0.0,0.0,2,0,3,1,4,7,4,0,Detchd,2004.0,1,2.0,380.0,3,3,Y,0,40,0,0,0,0,0,4,2006,WD ,Normal,130000,11.77528972943772
234,903232060,BrkSide,995,1-STORY 1945 & OLDER,RM,6120,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,6,1925,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,960.0,960.0,GasA,Gd,1,SBrkr,995,0,0,0.0,0.0,1,0,2,1,3,5,8,0,Detchd,1926.0,1,1.0,264.0,3,3,Y,0,15,51,0,0,0,0,3,2009,WD ,Abnorml,115000,11.652687407345388
2553,535304100,NAmes,1112,1-STORY 1946 & NEWER ALL STYLES,RL,13070,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1Story,5,5,1951,1951,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,308.0,1,0.0,323.0,631.0,GasA,TA,1,FuseA,1112,0,0,0.0,0.0,1,0,2,1,3,5,8,0,Basment,1951.0,1,2.0,480.0,3,3,Y,0,0,0,0,255,0,0,10,2009,WD ,Normal,126000,11.744037185933616
1669,908152060,Edwards,1044,SPLIT OR MULTI-LEVEL,RL,6285,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Gable,CompShg,HdBoard,Plywood,None,0.0,3,2,CBlock,3,3,3,6,504.0,1,0.0,456.0,960.0,GasA,TA,1,SBrkr,1044,0,0,1.0,0.0,1,0,3,1,3,7,8,1,Detchd,1976.0,1,2.0,528.0,3,2,Y,228,0,0,0,0,0,0,4,2007,WD ,Normal,133500,11.801856756822442
2149,902206090,OldTown,1182,1-1/2 STORY FINISHED ALL AGES,RM,9576,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1.5Fin,6,7,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2,3,1,3,310.0,1,0.0,460.0,770.0,GasA,TA,1,SBrkr,885,297,0,0.0,0.0,1,1,3,1,3,5,8,0,Detchd,1945.0,1,1.0,378.0,2,3,Y,0,0,0,0,0,0,0,5,2006,WD ,Normal,120000,11.695247021764184
1530,528228565,Blmngtn,1506,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RL,3013,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,4,6,16.0,1,0.0,1346.0,1362.0,GasA,Ex,1,SBrkr,1506,0,0,0.0,0.0,2,0,2,1,4,6,8,1,Attchd,2005.0,3,2.0,440.0,3,3,Y,142,20,0,0,0,0,0,4,2006,WD ,Normal,213490,12.27134527214637
2200,527451520,BrDale,987,2-STORY PUD - 1946 & NEWER,RM,1680,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,483.0,483.0,GasA,TA,1,SBrkr,483,504,0,0.0,0.0,1,1,2,1,3,5,8,1,Attchd,1972.0,1,1.0,288.0,3,3,Y,0,0,0,0,0,0,0,6,2006,WD ,Normal,94500,11.456355113481834
506,914478100,Mitchel,1026,SPLIT FOYER,RL,8410,Pave,1,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,5,924.0,1,0.0,46.0,970.0,GasA,TA,1,SBrkr,1026,0,0,1.0,0.0,1,0,2,1,3,5,8,1,Attchd,1974.0,1,2.0,528.0,3,3,Y,193,0,0,0,0,0,0,4,2007,WD ,Normal,143000,11.870599909242044
2386,527107090,Gilbert,1384,1-STORY 1946 & NEWER ALL STYLES,RL,14137,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,450.0,1,0.0,898.0,1348.0,GasA,Gd,1,SBrkr,1384,0,0,1.0,0.0,2,0,3,1,4,7,8,0,Attchd,1996.0,1,2.0,404.0,3,3,Y,0,39,0,0,0,0,0,11,2008,WD ,Normal,177900,12.088976873653927
2380,527162130,Gilbert,1804,2-STORY 1946 & NEWER,RL,7500,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,994.0,994.0,GasA,Gd,1,SBrkr,1028,776,0,0.0,0.0,2,1,3,1,4,7,8,1,Attchd,1999.0,3,2.0,442.0,3,3,Y,140,60,0,0,0,0,0,6,2010,WD ,Normal,189000,12.14950229404178
1752,909451140,Blueste,1229,2-STORY PUD - 1946 & NEWER,RM,1612,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,561.0,561.0,GasA,TA,1,SBrkr,561,668,0,0.0,0.0,1,1,2,1,3,5,8,1,Attchd,1980.0,3,2.0,462.0,3,3,Y,154,0,0,0,0,0,0,7,2009,WD ,Normal,121000,11.703545824578878
1217,909277090,Crawfor,1273,1-STORY 1946 & NEWER ALL STYLES,RL,14680,Pave,1,HLS,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,4,1960,1960,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,793.0,1,0.0,480.0,1273.0,GasA,Ex,1,SBrkr,1273,0,0,0.0,0.0,1,0,2,1,3,5,8,0,Attchd,1960.0,1,1.0,307.0,3,3,Y,483,0,0,0,115,0,0,6,2009,WD ,Normal,155000,11.951180395901384
629,527256040,StoneBr,2042,1-STORY 1946 & NEWER ALL STYLES,RL,13870,Pave,1,HLS,AllPub,Inside,1,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,250.0,5,3,PConc,5,3,4,6,1152.0,1,0.0,590.0,1742.0,GasA,Ex,1,SBrkr,2042,0,0,1.0,0.0,2,0,3,1,5,8,8,1,Attchd,2007.0,3,3.0,724.0,3,3,Y,240,52,0,0,174,0,0,10,2007,New,Partial,455000,13.028052697933088
61,905451390,Edwards,1626,1-1/2 STORY FINISHED ALL AGES,RL,10512,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,491.0,1,0.0,497.0,988.0,GasA,Ex,1,SBrkr,988,638,0,0.0,0.0,1,1,3,1,4,6,8,0,Attchd,1954.0,1,1.0,332.0,3,3,Y,366,0,0,0,0,0,0,5,2007,WD ,Normal,154000,11.944707881395766
1093,527427090,NAmes,767,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,RH,4058,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,TwnhsE,SFoyer,7,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,182.0,3,3,PConc,4,3,3,6,584.0,2,139.0,0.0,723.0,GasA,Ex,1,SBrkr,767,0,0,1.0,0.0,1,0,1,1,3,4,8,0,Attchd,1998.0,3,1.0,367.0,3,3,Y,120,40,0,0,0,0,0,6,2007,WD ,Normal,133000,11.79810440720389
2320,923205015,Mitchel,1344,1-STORY 1946 & NEWER ALL STYLES,RL,11875,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1344.0,1344.0,GasA,Ex,1,SBrkr,1344,0,0,0.0,0.0,2,0,3,1,3,7,8,1,Attchd,2001.0,1,2.0,686.0,3,3,Y,328,0,0,0,0,0,0,6,2010,WD ,Normal,166500,12.022750588402635
2106,533352075,Sawyer,2620,DUPLEX - ALL STYLES AND AGES,RL,18890,Pave,1,Lvl,AllPub,Inside,1,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,None,1.0,3,3,CBlock,4,3,1,6,498.0,3,211.0,652.0,1361.0,GasA,Ex,1,SBrkr,1361,1259,0,0.0,0.0,2,2,4,2,3,12,8,1,BuiltIn,1977.0,2,2.0,600.0,3,3,N,155,24,145,0,0,0,8300,8,2007,WD ,Normal,190000,12.154779351142624
2058,923228200,MeadowV,992,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,RM,1533,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,Twnhs,SLvl,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,6,503.0,1,0.0,27.0,530.0,GasA,TA,1,SBrkr,530,462,0,1.0,0.0,1,0,2,1,3,4,8,0,BuiltIn,1970.0,3,1.0,297.0,3,3,Y,112,97,0,0,0,0,0,7,2007,WD ,Normal,106500,11.575900264131617
526,908275130,Edwards,1200,1-1/2 STORY FINISHED ALL AGES,RL,11767,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,352.0,1,0.0,416.0,768.0,GasA,Ex,1,SBrkr,768,432,0,0.0,0.0,1,0,3,1,3,6,8,0,Detchd,1946.0,1,1.0,240.0,3,3,Y,0,0,0,0,0,0,0,5,2008,WD ,Normal,130500,11.779128505744886
92,909251080,Crawfor,1316,2-STORY 1945 & OLDER,RL,8969,Pave,0,Bnk,AllPub,Inside,1,Norm,Norm,1Fam,2Story,6,6,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,4,379.0,1,0.0,265.0,644.0,GasA,Ex,1,SBrkr,672,644,0,1.0,0.0,1,0,2,1,3,6,8,1,Detchd,2001.0,1,1.0,369.0,3,3,P,0,0,0,0,192,0,0,7,2008,WD ,Normal,145000,11.884489021402711
1770,909252010,SWISU,1768,1-1/2 STORY FINISHED ALL AGES,RL,7200,Pave,0,Lvl,AllPub,Corner,1,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,3,3,BrkTil,4,3,1,5,569.0,1,0.0,162.0,731.0,GasA,Ex,1,SBrkr,981,787,0,1.0,0.0,1,1,3,1,4,7,8,2,Detchd,1939.0,1,1.0,240.0,3,3,Y,0,0,264,0,0,0,0,6,2007,WD ,Normal,175000,12.072541252905651
519,528387050,NoRidge,2127,2-STORY 1946 & NEWER,RL,10944,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,448.0,4,3,PConc,4,3,1,6,1000.0,1,0.0,223.0,1223.0,GasA,Ex,1,SBrkr,1223,904,0,1.0,0.0,2,1,3,1,4,5,8,2,Attchd,1994.0,2,2.0,525.0,3,3,Y,171,132,0,0,0,0,0,8,2008,WD ,Normal,271000,12.509874099861838
1239,533213120,Somerst,1549,2-STORY PUD - 1946 & NEWER,FV,2280,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,Twnhs,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,Stone,216.0,3,3,PConc,4,3,1,6,550.0,1,0.0,194.0,744.0,GasA,Gd,1,SBrkr,757,792,0,1.0,0.0,2,1,3,1,3,6,8,0,Detchd,1999.0,1,2.0,440.0,3,3,Y,0,32,0,0,0,0,0,4,2008,WD ,Normal,172900,12.060468671671382
1385,909253010,Crawfor,1913,1-1/2 STORY FINISHED ALL AGES,RL,7558,Pave,0,Bnk,AllPub,Inside,1,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,896.0,896.0,GasA,Gd,1,SBrkr,1172,741,0,0.0,0.0,1,1,3,1,3,9,8,1,Detchd,1929.0,1,2.0,342.0,2,2,Y,0,0,0,0,0,0,0,3,2009,WD ,Normal,177000,12.083905011555967
1979,905201030,Sawyer,756,1-STORY 1945 & OLDER,RL,9259,Pave,0,Lvl,AllPub,Corner,1,Feedr,Norm,1Fam,1Story,4,4,1927,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,660.0,660.0,GasA,TA,0,SBrkr,756,0,0,0.0,0.0,1,0,2,1,3,4,8,0,Detchd,1945.0,1,2.0,440.0,3,3,N,80,0,0,0,0,0,0,6,2010,WD ,Normal,85000,11.350406535472453
2394,535456020,NAmes,1150,1-STORY 1946 & NEWER ALL STYLES,RL,7945,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,5,179.0,4,506.0,465.0,1150.0,GasA,Ex,1,FuseA,1150,0,0,1.0,0.0,1,0,3,1,3,6,8,0,Attchd,1959.0,2,1.0,300.0,3,3,Y,0,0,0,0,0,0,0,5,2006,WD ,Normal,141000,11.856515169360305
1423,902205090,OldTown,928,1-STORY 1946 & NEWER ALL STYLES,RM,6000,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,3,308.0,1,0.0,620.0,928.0,GasA,Gd,1,FuseA,928,0,0,0.0,0.0,1,0,3,1,3,5,8,0,Attchd,1957.0,3,1.0,288.0,3,3,Y,0,0,0,0,0,0,0,6,2008,WD ,Normal,112500,11.630708500626612
72,907180120,CollgCr,1588,1-STORY 1946 & NEWER ALL STYLES,RL,10264,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,4,3,PConc,4,3,3,5,1162.0,1,0.0,426.0,1588.0,GasA,Ex,1,SBrkr,1588,0,0,0.0,0.0,2,0,3,1,4,6,8,0,Attchd,1999.0,2,2.0,472.0,3,3,Y,158,29,0,0,0,0,0,8,2006,WD ,Normal,214000,12.273731294003989
1436,902325070,OldTown,2138,2-1/2 STORY ALL AGES,RM,8100,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,849.0,849.0,GasA,TA,0,FuseA,1075,1063,0,0.0,0.0,2,0,2,3,3,11,8,0,Detchd,1910.0,1,2.0,360.0,2,1,N,40,156,0,0,0,0,0,11,2009,WD ,Normal,106000,11.571194373094205
2438,902202150,OldTown,1387,2 FAMILY CONVERSION - ALL STYLES AND AGES,RM,6000,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,2fmCon,1.5Fin,5,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,811.0,811.0,GasA,TA,1,FuseA,811,576,0,0.0,0.0,2,0,3,2,4,7,8,0,BuiltIn,1954.0,1,1.0,256.0,3,3,Y,0,0,0,0,0,0,0,11,2009,WD ,Normal,93000,11.440354772135393
762,903229040,OldTown,1118,2 FAMILY CONVERSION - ALL STYLES AND AGES,RM,7800,Pave,0,Lvl,AllPub,Inside,1,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,2,3,507.0,1,0.0,286.0,793.0,GasA,TA,1,SBrkr,793,325,0,1.0,0.0,1,0,3,1,3,5,8,1,Detchd,1939.0,1,2.0,410.0,3,3,Y,0,0,0,0,271,0,0,5,2006,WD ,Normal,119900,11.694413341015606
36,907181090,CollgCr,1749,2-STORY 1946 & NEWER,RL,9272,Pave,1,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,500.0,1,0.0,342.0,842.0,GasA,Ex,1,SBrkr,856,893,0,0.0,0.0,2,1,3,1,4,7,8,0,Attchd,1999.0,2,2.0,515.0,3,3,Y,140,85,0,0,0,0,0,6,2006,WD ,Normal,196000,12.185869938212655
1597,907401090,CollgCr,1668,1-STORY 1946 & NEWER ALL STYLES,RL,10635,Pave,2,Lvl,AllPub,FR2,1,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,171.0,4,3,PConc,4,3,3,4,370.0,6,972.0,315.0,1657.0,GasA,Ex,1,SBrkr,1668,0,0,1.0,0.0,2,0,3,1,4,8,8,1,Attchd,2003.0,3,2.0,502.0,3,3,Y,0,262,0,0,0,0,0,5,2010,WD ,Normal,232000,12.354492650648448
1427,526353030,NAmes,2110,1-STORY 1946 & NEWER ALL STYLES,RL,11160,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,CBlock,3,3,1,5,1065.0,1,0.0,1045.0,2110.0,GasA,Ex,1,SBrkr,2110,0,0,1.0,0.0,2,1,3,1,5,8,8,2,Attchd,1968.0,3,2.0,522.0,3,3,Y,0,0,0,0,0,0,0,4,2010,WD ,Normal,244000,12.404923504275338
2052,906392110,CollgCr,1498,1-STORY 1946 & NEWER ALL STYLES,RL,11645,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,5,3,4,6,24.0,1,0.0,1474.0,1498.0,GasA,Ex,1,SBrkr,1498,0,0,0.0,0.0,2,0,3,1,4,7,8,1,Attchd,2005.0,3,3.0,844.0,3,3,Y,144,98,0,0,0,0,0,3,2009,WD ,Normal,237000,12.375815420117268
142,534276230,NAmes,1712,DUPLEX - ALL STYLES AND AGES,RL,8393,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,3,3,CBlock,3,3,1,2,528.0,1,0.0,1098.0,1626.0,GasA,Ex,1,SBrkr,1712,0,0,0.0,0.0,2,0,4,2,3,8,8,0,Attchd,2005.0,3,2.0,588.0,3,3,Y,272,54,0,0,0,0,0,6,2006,WD ,Family,145000,11.884489021402711
1185,535450190,NAmes,924,1-1/2 STORY FINISHED ALL AGES,RL,8064,Pave,0,Lvl,AllPub,Corner,1,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,2,1,0.0,1,0.0,672.0,672.0,GasA,Ex,1,SBrkr,672,252,0,0.0,0.0,1,0,3,1,3,6,8,1,Detchd,2003.0,1,2.0,576.0,3,3,Y,0,0,0,0,0,0,2000,7,2007,WD ,Normal,122900,11.719126295554126
1572,911104060,IDOTRR,572,1-STORY 1945 & OLDER,C (all),10200,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,4,6,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,572.0,572.0,GasA,Fa,0,FuseP,572,0,0,0.0,0.0,1,0,2,1,3,4,8,0,Detchd,1940.0,1,1.0,200.0,3,3,N,0,0,72,0,0,0,0,5,2009,WD ,Normal,75000,11.225243392518447
1491,535401080,NAmes,1287,1-STORY 1946 & NEWER ALL STYLES,RL,9830,Pave,1,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,1,5,72.0,3,258.0,733.0,1063.0,GasA,Ex,1,SBrkr,1287,0,0,1.0,0.0,1,0,3,1,4,7,8,1,Detchd,1997.0,3,2.0,576.0,3,3,Y,364,17,0,0,182,0,0,3,2010,WD ,Normal,162000,11.99535161421452
2157,907405030,CollgCr,1700,1-STORY 1946 & NEWER ALL STYLES,RL,9135,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4,3,3,6,340.0,1,0.0,1342.0,1682.0,GasA,Ex,1,SBrkr,1700,0,0,1.0,0.0,2,0,3,1,4,7,8,0,Attchd,2003.0,2,2.0,544.0,3,3,Y,192,23,0,0,0,0,0,5,2006,WD ,Normal,200000,12.206072645530174
1449,527162090,Gilbert,1253,1-STORY 1946 & NEWER ALL STYLES,RL,7875,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3,3,PConc,4,4,1,1,0.0,1,0.0,1237.0,1237.0,GasA,Gd,1,SBrkr,1253,0,0,0.0,0.0,2,0,3,1,3,6,8,1,Attchd,1995.0,3,2.0,402.0,3,3,Y,220,21,0,0,0,0,0,6,2007,WD ,Normal,176000,12.078239274020289
2218,526355080,NAmes,2704,SPLIT OR MULTI-LEVEL,RL,13860,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,None,0.0,4,3,CBlock,4,3,4,6,1410.0,1,0.0,542.0,1952.0,GasA,Gd,1,SBrkr,2000,704,0,1.0,0.0,2,1,4,1,5,9,8,3,Attchd,1972.0,3,2.0,538.0,3,3,Y,269,111,0,0,0,0,0,7,2009,WD ,Normal,345000,12.751299696013497
152,533128090,NoRidge,1624,1-STORY 1946 & NEWER ALL STYLES,RL,12461,Pave,0,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,4,3,PConc,4,3,1,6,1456.0,1,0.0,168.0,1624.0,GasA,Ex,1,SBrkr,1624,0,0,1.0,0.0,2,0,2,1,4,5,8,1,Attchd,1994.0,2,3.0,757.0,3,3,Y,0,114,192,0,0,0,0,7,2006,WD ,Normal,262000,12.476099782743233
2183,907203070,CollgCr,876,1-STORY 1946 & NEWER ALL STYLES,RL,7480,Pave,0,Lvl,AllPub,Inside,1,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,5,480.0,1,0.0,396.0,876.0,GasA,TA,1,SBrkr,876,0,0,1.0,0.0,1,0,3,1,3,5,8,0,Detchd,1977.0,1,2.0,484.0,3,3,Y,0,0,0,0,0,0,0,6,2010,WD ,Normal,127000,11.751942365440728
42,535425060,NAmes,1312,1-STORY 1946 & NEWER ALL STYLES,RL,11355,Pave,1,Lvl,AllPub,Corner,1,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,3,3,CBlock,3,3,1,4,637.0,1,0.0,675.0,1312.0,GasA,Ex,1,SBrkr,1312,0,0,0.0,0.0,1,1,3,1,3,6,8,1,Attchd,1958.0,2,2.0,495.0,3,3,Y,0,304,144,0,0,0,6500,4,2008,WD ,Normal,186000,12.133501952695338
2241,903227150,BrkSide,1453,1-1/2 STORY FINISHED ALL AGES,RM,6360,Pave,0,Lvl,AllPub,Corner,1,Feedr,Norm,1Fam,1.5Fin,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,Stone,300.0,3,3,CBlock,3,3,1,3,360.0,2,159.0,316.0,835.0,GasA,TA,1,FuseA,955,498,0,0.0,0.0,1,1,3,1,4,7,6,2,Detchd,1942.0,1,1.0,240.0,3,3,Y,0,0,35,0,148,0,0,3,2010,WD ,Normal,132000,11.790557201568507
55,532479020,Sawyer,1641,1-1/2 STORY FINISHED ALL AGES,RL,10759,Pave,0,Lvl,AllPub,Corner,1,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,3,1,2,190.0,5,811.0,0.0,1001.0,GasA,TA,1,SBrkr,1001,640,0,0.0,0.0,2,0,4,1,3,5,8,1,Detchd,1972.0,1,2.0,490.0,3,3,Y,0,0,92,0,0,0,0,7,2008,WD ,Normal,140000,11.84939770159144
1126,908228010,Edwards,865,1-STORY W/FINISHED ATTIC ALL AGES,RL,10042,Pave,0,Bnk,AllPub,Corner,1,Norm,Norm,1Fam,1.5Fin,6,8,1920,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,2,144.0,5,278.0,238.0,660.0,GasA,TA,1,SBrkr,740,125,0,1.0,0.0,1,0,2,1,3,4,8,1,Detchd,1920.0,1,1.0,216.0,3,3,Y,0,0,84,0,0,0,0,8,2007,WD ,Normal,108500,11.594505451962652
